,price,year built,sqft,beds,bathroom,price_sqft,grage,HOA Fees,Address,Time On Web,sqft lot,Condo,Multi-Family,Single Family,Townhome
2889,244900,1982.0,650.0,1.0,1.0,377.0,1,487.0,"30 E Huron St Apt 2508, Chicago, IL 60611",88,650.0,1,0,0,0
2896,249900,1950.0,1400.0,2.0,2.0,179.0,0,1047.0,"3100 N Lake Shore Dr Apt 601, Chicago, IL 60657",90,1400.0,1,0,0,0
2897,549000,1957.0,1312.0,3.0,3.0,418.0,2,288.0,"5501 N Nagle Ave, Chicago, IL 60630",88,4948.0,0,0,1,0
2898,109900,1910.0,1689.0,4.0,2.0,65.0,0,551.1388379204893,"7031 S Damen Ave, Chicago, IL 60636",88,3123.0,0,0,1,0
2901,342000,1942.0,1819.0,3.0,1.5,188.0,2,171.0,"3430 N Normandy Ave, Chicago, IL 60634",89,4125.0,0,0,1,0
2903,449000,1999.0,1467.0,2.0,2.0,306.0,1,704.0,"400 W Ontario St Apt 713, Chicago, IL 60654",42,1467.0,1,0,0,0
2907,235000,2006.0,795.0,1.0,1.0,296.0,1,350.0,"2025 S Indiana Ave Apt 304, Chicago, IL 60616",89,795.0,1,0,0,0
2909,350000,1918.0,1000.0,2.0,2.0,350.0,1,488.0,"215 N Aberdeen St Unit 201B, Chicago, IL 60607",90,1000.0,1,0,0,0
2910,265000,1934.0,1600.0,4.0,2.0,166.0,2,551.1388379204893,"1304 W 77th St, Chicago, IL 60620",89,3915.0,0,1,0,0
2913,299000,1965.0,1800.0,3.0,2.0,166.0,2,200.0,"6317 S Austin Ave, Chicago, IL 60638",42,3751.0,0,0,1,0
2914,374900,1954.0,1656.0,3.0,2.5,226.0,0,348.0,"6024 N Whipple St, Chicago, IL 60659",88,4356.0,0,0,1,0
2919,575000,1973.0,1850.0,2.0,2.0,311.0,0,368.0,"1605 S Michigan Ave Unit 201, Chicago, IL 60616",87,1850.0,1,0,0,0
2921,269900,1964.0,850.0,1.0,1.0,318.0,1,807.0,"1355 N Sandburg Ter Unit 1602D, Chicago, IL 60610",88,850.0,1,0,0,0
2922,269900,1922.0,2400.0,3.0,3.0,112.0,2,551.1388379204893,"10115 S Emerald Ave, Chicago, IL 60628",42,3751.0,0,0,1,0
2925,299900,1941.0,1250.0,3.0,3.0,240.0,2,200.0,"5419 S Nashville Ave, Chicago, IL 60638",88,5001.0,0,0,1,0
2926,264900,1909.0,2200.0,3.0,2.5,120.0,0,541.0,"4353 S Indiana Ave Apt 2, Chicago, IL 60653",87,2200.0,1,0,0,0
2928,249900,1971.0,1060.0,3.0,1.5,236.0,2,200.0,"5126 S Central Ave, Chicago, IL 60638",41,3123.0,0,0,1,0
2929,449000,1953.0,1872.0,2.0,2.0,240.0,1,400.0,"6878 N Lehigh Ave, Chicago, IL 60646",86,6125.0,0,0,1,0
2930,125000,1948.0,1164.0,4.0,2.0,107.0,0,368.0,"7844 S Trumbull Ave, Chicago, IL 60652",41,5284.0,0,0,1,0
2931,130000,1960.0,530.0,1.0,1.0,245.0,0,273.0,"345 E Eastgate Pl Apt 208, Chicago, IL 60616",88,530.0,1,0,0,0
2932,89900,1970.0,800.0,1.0,1.0,112.0,0,235.0,"10739 S Pulaski Rd Unit 2D, Chicago, IL 60655",87,800.0,1,0,0,0
2935,395000,1989.0,1250.0,2.0,2.0,316.0,1,1007.0,"401 E Ontario St Apt 2602, Chicago, IL 60611",42,1250.0,1,0,0,0
2938,269000,1955.0,1220.0,2.0,2.0,220.0,2,1189.0,"3440 N Lake Shore Dr Apt 11D, Chicago, IL 60657",87,1220.0,1,0,0,0
2958,117000,1925.0,970.0,3.0,2.0,121.0,2,334.0,"4851 W Kamerling Ave, Chicago, IL 60651",18,3920.0,0,0,1,0
2959,174900,1910.0,3125.0,5.0,2.0,56.0,2,300.0,"8057 S Coles Ave, Chicago, IL 60617",18,3125.0,0,1,0,0
2961,134900,1915.0,1600.0,2.0,2.0,84.0,0,551.1388379204893,"Chicago, IL 60621",41,3325.0,0,0,1,0
2963,299900,1921.0,3038.0,4.0,2.0,99.0,2,244.0,"9429 S Vanderpoel Ave, Chicago, IL 60643",18,6125.0,0,0,1,0
2964,109900,1958.0,950.0,3.0,1.0,116.0,0,551.1388379204893,"9227 S Parnell Ave, Chicago, IL 60620",40,4352.0,0,0,1,0
2966,424900,1914.0,3200.0,4.0,3.5,133.0,0,244.0,"9979 S Winston Ave, Chicago, IL 60643",41,4992.0,0,0,1,0
2970,269000,1925.0,3100.0,3.0,3.0,87.0,2,125.0,"3530 W 65th Pl, Chicago, IL 60629",18,3101.0,0,0,1,0
2972,345000,1923.0,2600.0,4.0,3.5,133.0,2,125.0,"3323 W 60th St, Chicago, IL 60629",41,3123.0,0,0,1,0
2973,76900,1971.0,800.0,1.0,1.0,96.0,0,208.0,"3838 W 111th St Apt 203, Chicago, IL 60655",18,800.0,1,0,0,0
2975,275000,1908.0,1100.0,6.0,2.5,250.0,2,551.1388379204893,"7838 S Green St, Chicago, IL 60620",41,0.43,0,1,0,0
2978,250000,1963.0,1341.0,3.0,1.5,186.0,2,300.0,"2335 E 92nd St, Chicago, IL 60617",41,3907.0,0,0,1,0
2979,499000,2000.0,2500.0,3.0,3.0,200.0,1,200.0,"718 N Willard Ct Unit 1, Chicago, IL 60642",18,2500.0,1,0,0,0
2981,255000,1925.0,1408.0,3.0,1.0,181.0,0,475.0,"2328 W Argyle St Unit 1A, Chicago, IL 60625",18,1408.0,1,0,0,0
2982,269900,1951.0,1152.0,2.0,2.0,234.0,2,551.1388379204893,"10609 S Eberhart Ave, Chicago, IL 60628",18,3781.0,0,0,1,0
2985,334900,2005.0,1175.0,2.0,1.5,285.0,1,603.0,"1111 S Wabash Ave Apt 1507, Chicago, IL 60605",41,1175.0,1,0,0,0
2986,350000,1972.0,1095.0,2.0,2.0,320.0,1,871.0,"1450 N Astor St Apt 7B, Chicago, IL 60610",41,1095.0,1,0,0,0
2990,455000,2004.0,1200.0,2.0,2.0,379.0,1,662.0,"210 S Desplaines St Apt 1001, Chicago, IL 60661",41,1200.0,1,0,0,0
2991,469000,2006.0,1315.0,2.0,2.0,357.0,1,560.0,"547 S Clark St Apt 1004, Chicago, IL 60605",41,1315.0,1,0,0,0
2993,239000,1968.0,1035.0,3.0,1.0,231.0,0,377.0,"5953 N Winthrop Ave Apt 1E, Chicago, IL 60660",41,1035.0,1,0,0,0
2994,339900,1951.0,1500.0,3.0,2.0,227.0,1,200.0,"5324 S Normandy Ave, Chicago, IL 60638",18,4375.0,0,0,1,0
2998,525000,1991.0,1200.0,2.0,2.0,438.0,1,995.0,"440 N McClurg Ct Apt 1220, Chicago, IL 60611",41,1200.0,1,0,0,0
3002,159900,1949.0,1115.0,3.0,1.5,143.0,2,551.1388379204893,"563 E 105th St, Chicago, IL 60628",41,3781.0,0,0,1,0
3003,209000,1978.0,2000.0,2.0,2.0,105.0,1,684.0,"3100 S King Dr Apt 304, Chicago, IL 60616",41,2000.0,1,0,0,0
3004,168000,1916.0,3125.0,5.0,2.5,54.0,2,334.0,"4825 W Rice St, Chicago, IL 60651",41,3125.0,0,1,0,0
3005,219500,1964.0,1431.0,3.0,1.5,153.0,2,551.1388379204893,"2700 E 128th St, Chicago, IL 60633",41,3646.0,0,0,1,0
3006,174900,1893.0,1700.0,5.0,2.0,103.0,0,551.1388379204893,"22 E 118th St, Chicago, IL 60628",41,4574.0,0,0,1,0
3008,69500,1948.0,800.0,2.0,1.0,87.0,0,455.0,"1920 W Norwood St Apt 1A, Chicago, IL 60660",41,0.28,0,0,0,1
3010,280000,1885.0,3125.0,6.0,3.0,90.0,0,205.0,"2444 S Trumbull Ave, Chicago, IL 60623",41,3125.0,0,1,0,0
3012,269900,1900.0,1656.0,5.0,3.0,163.0,0,551.1388379204893,"6550 S Perry Ave, Chicago, IL 60621",41,2988.0,0,0,1,0
3013,169000,1954.0,900.0,2.0,1.0,188.0,0,350.0,"1961 W Hood Ave Unit 1B, Chicago, IL 60660",41,900.0,1,0,0,0
3015,160000,1964.0,1050.0,2.0,1.0,152.0,0,260.0,"1526 W Chase Ave Apt 2A, Chicago, IL 60626",41,1050.0,1,0,0,0
3016,194900,1925.0,1000.0,2.0,1.0,195.0,0,261.0,"1624 W Columbia Ave Apt 3N, Chicago, IL 60626",41,1000.0,1,0,0,0
3017,287500,1908.0,995.0,1.0,1.0,289.0,1,608.0,"345 N Canal St Apt 1101, Chicago, IL 60606",41,995.0,1,0,0,0
3018,239900,1892.0,2200.0,6.0,2.0,109.0,0,551.1388379204893,"6915 S Justine St, Chicago, IL 60636",41,3125.0,0,1,0,0
3019,275000,1982.0,770.0,1.0,1.0,357.0,1,750.0,"360 E Randolph St Apt 1606, Chicago, IL 60601",41,770.0,1,0,0,0
3020,143000,1971.0,890.0,2.0,1.0,161.0,0,230.0,"3115 N Nashville Ave Apt 2E, Chicago, IL 60634",18,890.0,1,0,0,0
3021,267500,1967.0,1060.0,3.0,2.5,252.0,2,244.0,"11420 S Vincennes Ave, Chicago, IL 60643",41,3751.0,0,0,1,0
3022,400000,2009.0,1276.0,2.0,2.0,313.0,0,557.0,"1250 W Van Buren St Apt 501, Chicago, IL 60607",41,1276.0,1,0,0,0
3023,330000,1929.0,1152.0,3.0,3.5,286.0,2,551.1388379204893,"9528 S Calumet Ave, Chicago, IL 60628",41,3720.0,0,0,1,0
3024,219900,1964.0,687.0,1.0,1.0,320.0,1,681.0,"1360 N Sandburg Ter Apt 2810, Chicago, IL 60610",41,687.0,1,0,0,0
3025,154999,1959.0,550.0,1.0,1.0,282.0,1,405.0,"3600 N Lake Shore Dr Apt 516, Chicago, IL 60613",41,550.0,1,0,0,0
3027,159000,1967.0,700.0,1.0,1.0,227.0,0,183.0,"5841 W Lawrence Ave Apt 3SE, Chicago, IL 60630",41,700.0,1,0,0,0
3029,530000,1917.0,2050.0,3.0,2.0,259.0,0,1200.0,"60 E Scott St Unit 501-503, Chicago, IL 60610",41,2050.0,1,0,0,0
3031,449900,1951.0,1750.0,3.0,2.0,257.0,2,288.0,"4572 N Melvina Ave, Chicago, IL 60630",41,3781.0,0,0,1,0
3034,325000,1991.0,750.0,1.0,1.0,433.0,1,680.0,"440 N McClurg Ct Apt 1219, Chicago, IL 60611",41,750.0,1,0,0,0
3035,325000,1972.0,1432.0,2.0,2.0,227.0,1,799.0,"6033 N Sheridan Rd Apt 28J, Chicago, IL 60660",41,1432.0,1,0,0,0
3038,375000,1972.0,1000.0,1.0,1.0,375.0,1,609.0,"111 E Chestnut St Apt 37G, Chicago, IL 60611",41,1000.0,1,0,0,0
3040,389000,1973.0,1427.0,2.0,2.0,273.0,0,641.0,"1727 S Indiana Ave Apt 109, Chicago, IL 60616",41,1427.0,1,0,0,0
3042,120000,1915.0,1545.0,3.0,2.5,78.0,0,551.1388379204893,"6157 S Marshfield Ave, Chicago, IL 60636",42,3006.0,0,0,1,0
3043,110000,1895.0,2063.0,4.0,3.0,53.0,0,300.0,"8212 S Houston Ave, Chicago, IL 60617",42,3123.0,0,0,1,0
3044,105000,1961.0,960.0,3.0,1.0,109.0,2,300.0,"8007 S Houston Ave, Chicago, IL 60617",42,3101.0,0,0,1,0
3045,135900,1927.0,1030.0,3.0,2.0,132.0,2,300.0,"8728 S Saginaw Ave, Chicago, IL 60617",42,3476.0,0,0,1,0
3046,77500,1953.0,1600.0,5.0,2.0,48.0,2,244.0,"12817 S Green St, Chicago, IL 60643",19,4874.0,0,0,1,0
3047,115000,1949.0,1386.0,5.0,1.0,83.0,2,300.0,"8130 S Coles Ave, Chicago, IL 60617",42,3751.0,0,0,1,0
3048,149900,1905.0,1365.0,5.0,2.0,110.0,0,551.1388379204893,"5916 S Wood St, Chicago, IL 60636",19,3101.0,0,0,1,0
3049,144500,1950.0,1214.0,3.0,2.0,119.0,2,551.1388379204893,"10119 S Vernon Ave, Chicago, IL 60628",41,3125.0,0,0,1,0
3050,475000,1903.0,3150.0,6.0,4.0,151.0,0,334.0,"1509 N Kostner Ave, Chicago, IL 60651",41,3150.0,0,1,0,0
3051,139999,1950.0,1000.0,3.0,1.0,140.0,0,200.0,"1702 W Jarvis Ave Unit A, Chicago, IL 60626",43,1000.0,1,0,0,0
3052,165000,1972.0,1117.0,1.0,1.0,148.0,1,580.0,"6033 N Sheridan Rd Apt 9M, Chicago, IL 60660",41,1117.0,1,0,0,0
3053,74900,1915.0,987.0,4.0,1.0,76.0,2,300.0,"8030 S Burnham Ave, Chicago, IL 60617",19,3101.0,0,0,1,0
3056,229900,1954.0,2000.0,3.0,2.0,115.0,0,228.0,"2549 W 115th Pl, Chicago, IL 60655",19,4269.0,0,0,1,0
3057,220000,1953.0,1300.0,3.0,2.5,169.0,2,368.0,"8004 S Francisco Ave, Chicago, IL 60652",41,3781.0,0,0,1,0
3059,425000,1913.0,1820.0,3.0,2.0,234.0,0,640.0,"5600 S Blackstone Ave Apt 3, Chicago, IL 60637",41,1820.0,1,0,0,0
3060,239900,1910.0,1230.0,4.0,2.0,195.0,0,551.1388379204893,"6044 S Wolcott Ave, Chicago, IL 60636",19,3093.0,0,0,1,0
3061,129900,1899.0,2500.0,3.0,1.0,52.0,2,334.0,"1303 N Monticello Ave, Chicago, IL 60651",19,2500.0,0,0,1,0
3062,229900,1962.0,1040.0,3.0,2.0,221.0,2,551.1388379204893,"6725 S Bell Ave, Chicago, IL 60636",42,3125.0,0,0,1,0
3064,134900,1945.0,1083.0,3.0,1.5,125.0,0,300.0,"9802 S Chappel Ave, Chicago, IL 60617",19,3690.0,0,0,0,1
3065,350000,1972.0,1000.0,1.0,1.0,350.0,1,543.0,"111 E Chestnut St Apt 30G, Chicago, IL 60611",42,1000.0,1,0,0,0
3066,369000,1955.0,1130.0,2.0,2.0,327.0,1,1069.0,"900 N Lake Shore Dr Apt 2207, Chicago, IL 60611",19,1130.0,1,0,0,0
3069,465000,2006.0,2000.0,3.0,2.5,233.0,1,315.0,"2026 W Grand Ave Apt C, Chicago, IL 60612",19,2000.0,1,0,0,0
3072,278000,1956.0,1323.0,3.0,2.0,210.0,2,171.0,"6004 W Eddy St, Chicago, IL 60634",19,3781.0,0,0,1,0
3073,170000,1925.0,1004.0,2.0,1.0,169.0,0,233.0,"1635 W Farwell Ave Apt 3S, Chicago, IL 60626",19,1004.0,1,0,0,0
3075,275000,2005.0,1200.0,2.0,2.0,229.0,1,145.0,"5532 W Edmunds St Apt 3, Chicago, IL 60630",19,1200.0,1,0,0,0
3077,299500,1965.0,1600.0,2.0,2.0,187.0,0,1003.0,"339 W Barry Ave Apt 4C, Chicago, IL 60657",19,1600.0,1,0,0,0
3080,450000,1926.0,1800.0,3.0,3.0,250.0,1,310.0,"3435 W Sunnyside Ave Apt 1E, Chicago, IL 60625",19,1800.0,1,0,0,0
3083,584900,2012.0,1750.0,2.0,2.0,334.0,1,150.0,"2012 W Shakespeare St Unit 3, Chicago, IL 60647",19,1750.0,1,0,0,0
3125,370000,1995.0,1900.0,3.0,2.5,195.0,1,150.0,"6152 S Greenwood Ave, Chicago, IL 60637",122,2853.0,0,0,1,0
3131,279900,1954.0,1333.0,4.0,2.0,210.0,2,551.1388379204893,"4958 S Kostner Ave, Chicago, IL 60632",54,3960.0,0,0,1,0
3140,299900,1926.0,1200.0,3.0,1.0,250.0,0,359.0,"4455 N Rockwell St Apt 2, Chicago, IL 60625",69,1200.0,1,0,0,0
3142,379000,1922.0,1437.0,2.0,2.0,264.0,1,714.0,"165 N Canal St Apt 1331, Chicago, IL 60606",82,1437.0,1,0,0,0
3143,350000,1982.0,900.0,2.0,1.0,389.0,1,676.0,"30 E Huron St Apt 1304, Chicago, IL 60611",111,900.0,1,0,0,0
3149,397888,2017.0,1574.0,3.0,2.5,253.0,1,179.0,"4210 S Ellis Ave Apt 2N, Chicago, IL 60653",53,1574.0,1,0,0,0
3150,273500,2005.0,1500.0,2.0,2.0,182.0,1,314.0,"4168 S Drexel Blvd Apt 3B, Chicago, IL 60653",68,1500.0,1,0,0,0
3151,494000,2001.0,1382.0,3.0,2.0,357.0,1,955.0,"1111 S Wabash Ave Apt 2503, Chicago, IL 60605",101,1382.0,1,0,0,0
3152,499900,2009.0,881.0,1.0,1.0,567.0,1,865.0,"225 N Columbus Dr Unit 6807, Chicago, IL 60601",106,881.0,1,0,0,0
3154,180000,1966.0,850.0,1.0,1.0,212.0,1,597.0,"5701 N Sheridan Rd Apt 26S, Chicago, IL 60660",62,850.0,1,0,0,0
3158,450000,2011.0,1650.0,3.0,2.5,273.0,0,265.0,"3543 W Belmont Ave Apt 2, Chicago, IL 60618",102,1650.0,1,0,0,0
3159,259000,1925.0,2700.0,4.0,3.0,96.0,2,551.1388379204893,"7806 S Paulina St, Chicago, IL 60620",128,3751.0,0,0,1,0
3160,299900,1941.0,1250.0,3.0,3.0,240.0,2,200.0,"5419 S Nashville Ave, Chicago, IL 60638",87,5001.0,0,0,1,0
3161,299900,1950.0,720.0,2.0,1.0,417.0,0,250.0,"6937 W Talcott Ave, Chicago, IL 60631",86,2278.0,0,0,1,0
3166,345000,1941.0,1518.0,3.0,2.0,227.0,2,171.0,"3446 N Rutherford Ave, Chicago, IL 60634",24,3920.0,0,0,1,0
3168,395000,1885.0,2080.0,5.0,3.0,190.0,3,175.0,"120 N Leclaire Ave, Chicago, IL 60644",44,3049.0,0,1,0,0
3169,249900,1929.0,1200.0,3.0,3.0,208.0,2,551.1388379204893,"2037 W 80th St, Chicago, IL 60620",20,3720.0,0,0,1,0
3170,299500,1949.0,1130.0,3.0,2.0,265.0,2,200.0,"5654 S Oak Park Ave, Chicago, IL 60638",20,4282.0,0,0,1,0
3172,380000,1927.0,1795.0,5.0,3.0,212.0,2,288.0,"5359 W School St, Chicago, IL 60641",44,3846.0,0,0,1,0
3174,225900,1915.0,1100.0,4.0,2.5,205.0,0,551.1388379204893,"7045 S Winchester Ave, Chicago, IL 60636",20,3123.0,0,0,1,0
3178,259900,1922.0,1900.0,3.0,2.5,137.0,2,300.0,"9340 S Colfax Ave, Chicago, IL 60617",45,3123.0,0,0,1,0
3182,569000,2019.0,2400.0,2.0,1.0,237.0,2,322.0,"2214 W Homer St, Chicago, IL 60647",20,2400.0,0,0,1,0
3183,90000,1924.0,1005.0,2.0,1.0,90.0,0,551.1388379204893,"10907 S Eggleston Ave, Chicago, IL 60628",20,3302.0,0,0,1,0
3184,350000,2008.0,1300.0,2.0,2.0,269.0,1,735.0,"520 S State St Apt 1011, Chicago, IL 60605",45,1300.0,1,0,0,0
3185,349000,1924.0,1536.0,5.0,2.0,227.0,2,171.0,"3433 N Opal Ave, Chicago, IL 60634",45,3781.0,0,0,1,0
3189,449999,1917.0,2500.0,5.0,2.5,180.0,2,200.0,"6242 S Nashville Ave, Chicago, IL 60638",45,305.0,0,0,1,0
3192,389900,2000.0,1100.0,2.0,2.0,354.0,1,390.0,"933 W Van Buren St Apt 915, Chicago, IL 60607",45,1100.0,1,0,0,0
3193,339900,1927.0,1696.0,5.0,3.0,200.0,2,160.0,"5243 W Montana St, Chicago, IL 60639",45,3720.0,0,0,1,0
3196,400000,1951.0,1680.0,3.0,2.0,238.0,2,171.0,"3851 N Octavia Ave, Chicago, IL 60634",20,3720.0,0,0,1,0
3197,300000,1901.0,2040.0,3.0,2.5,147.0,2,288.0,"5261 W Windsor Ave, Chicago, IL 60630",45,6451.0,0,0,1,0
3198,235000,1966.0,1186.0,3.0,2.0,198.0,2,551.1388379204893,"8201 S Wentworth Ave, Chicago, IL 60620",45,3476.0,0,0,1,0
3199,292000,2001.0,860.0,1.0,1.0,340.0,1,453.0,"345 N LA Salle Dr Apt 207, Chicago, IL 60654",45,860.0,1,0,0,0
3200,320000,1959.0,1557.0,3.0,2.5,206.0,2,368.0,"8601 S Knox Ave, Chicago, IL 60652",20,4251.0,0,0,1,0
3202,390000,2007.0,906.0,1.0,1.0,430.0,1,484.0,"450 E Waterside Dr Unit 2206, Chicago, IL 60601",45,906.0,1,0,0,0
3203,299000,1949.0,1263.0,3.0,1.5,237.0,1,288.0,"2913 N Kolmar Ave, Chicago, IL 60641",45,3781.0,0,0,1,0
3204,175000,1891.0,900.0,1.0,1.0,194.0,0,572.0,"633 S Plymouth Ct Apt 1004, Chicago, IL 60605",45,900.0,1,0,0,0
3205,239000,1969.0,659.0,1.0,1.0,363.0,1,530.0,"175 E Delaware Pl Apt 4706, Chicago, IL 60611",45,659.0,1,0,0,0
3209,120000,1905.0,3125.0,5.0,2.0,38.0,2,898.0,"6444 S Vernon Ave, Chicago, IL 60637",45,3125.0,0,1,0,0
3210,125000,1900.0,3125.0,6.0,3.0,40.0,0,898.0,"6321 S Eberhart Ave, Chicago, IL 60637",45,3125.0,0,1,0,0
3211,135000,1905.0,3125.0,6.0,2.0,43.0,0,898.0,"6430 S Eberhart Ave, Chicago, IL 60637",45,3125.0,0,1,0,0
3213,190000,1963.0,999.0,3.0,1.0,190.0,2,334.0,"4222 W Iowa St, Chicago, IL 60651",20,3006.0,0,0,1,0
3215,149900,1928.0,750.0,1.0,1.0,200.0,0,245.0,"2018 N Spaulding Ave Apt 1W, Chicago, IL 60647",45,750.0,1,0,0,0
3217,269000,1925.0,1360.0,2.0,3.0,198.0,2,244.0,"11360 S Aberdeen St, Chicago, IL 60643",45,0.25,0,0,1,0
3218,299999,1927.0,1736.0,3.0,2.5,173.0,2,171.0,"3738 N Olcott Ave, Chicago, IL 60634",45,3750.0,0,0,1,0
3220,179999,1963.0,1000.0,2.0,1.0,180.0,0,285.0,"4258 W Lawrence Ave Unit 2S, Chicago, IL 60630",45,1000.0,1,0,0,0
3228,275000,2019.0,1100.0,3.0,2.0,250.0,0,322.0,"3713 W Palmer St Unit 1, Chicago, IL 60647",45,1100.0,1,0,0,0
3230,454900,1925.0,2200.0,5.0,3.0,207.0,2,171.0,"3052 N Parkside Ave, Chicago, IL 60634",45,3125.0,0,1,0,0
3232,595000,1941.0,1468.0,2.0,2.5,405.0,1,400.0,"6330 N Nokomis Ave, Chicago, IL 60646",45,5001.0,0,0,1,0
3233,165000,1920.0,725.0,2.0,1.0,228.0,0,230.0,"7434 N Oakley Ave Apt 2B, Chicago, IL 60645",45,725.0,1,0,0,0
3235,225000,1966.0,770.0,1.0,1.0,292.0,1,627.0,"3110 N Sheridan Rd Apt 702, Chicago, IL 60657",45,770.0,1,0,0,0
3237,425000,1920.0,1219.0,4.0,2.0,349.0,2,288.0,"4929 W Byron St, Chicago, IL 60641",45,3690.0,0,0,1,0
3244,380000,1974.0,1200.0,2.0,2.0,317.0,0,308.0,"5212 N Winthrop Ave Apt 1, Chicago, IL 60640",45,1200.0,1,0,0,0
3251,155000,1925.0,1200.0,3.0,1.0,129.0,2,551.1388379204893,"7135 S Paulina St, Chicago, IL 60636",45,6250.0,0,0,1,0
3252,210000,2010.0,1131.0,3.0,2.0,186.0,0,551.1388379204893,"7703 S Lowe Ave, Chicago, IL 60620",46,2849.0,0,0,1,0
3253,179900,1942.0,2708.0,4.0,1.0,66.0,2,551.1388379204893,"10449 S Calumet Ave, Chicago, IL 60628",21,3659.0,0,0,1,0
3254,55000,1922.0,750.0,2.0,1.0,73.0,0,478.0,"1639 E 77th St Apt 2, Chicago, IL 60649",45,750.0,1,0,0,0
3259,345000,1957.0,2970.0,4.0,2.0,116.0,2,228.0,"10726 S Kedzie Ave, Chicago, IL 60655",46,6817.0,0,0,1,0
3262,154900,1951.0,1223.0,3.0,1.5,127.0,2,551.1388379204893,"10627 S Normal Ave, Chicago, IL 60628",45,4304.0,0,0,1,0
3263,189000,1895.0,1200.0,3.0,2.0,158.0,0,551.1388379204893,"8735 S Marshfield Ave, Chicago, IL 60620",46,3123.0,0,0,1,0
3264,172500,1956.0,1050.0,3.0,1.0,164.0,2,300.0,"8558 S Exchange Ave, Chicago, IL 60617",46,3001.0,0,0,1,0
3267,165000,1913.0,2072.0,4.0,2.0,80.0,2,551.1388379204893,"12229 S Harvard Ave, Chicago, IL 60628",46,3125.0,0,0,1,0
3270,449000,2005.0,2342.0,2.0,3.0,192.0,2,288.0,"5207 W Winona St, Chicago, IL 60630",46,3158.0,0,0,1,0
3271,270000,1902.0,1452.0,3.0,1.5,186.0,2,334.0,"1115 N Mason Ave, Chicago, IL 60651",45,3093.0,0,0,1,0
3272,200000,2001.0,550.0,1.0,1.0,364.0,0,423.0,"600 N Dearborn St Apt 907, Chicago, IL 60654",46,550.0,1,0,0,0
3273,222888,2004.0,880.0,2.0,1.0,253.0,0,385.0,"833 W 15th Pl Unit 310, Chicago, IL 60608",46,880.0,1,0,0,0
3274,412000,1906.0,1200.0,3.0,3.5,343.0,0,160.0,"2535 N Tripp Ave, Chicago, IL 60639",45,3781.0,0,0,1,0
3276,235000,1918.0,900.0,2.0,1.0,261.0,2,334.0,"1519 N Lawndale Ave, Chicago, IL 60651",45,0.28,0,0,1,0
3277,289000,1956.0,1038.0,4.0,2.5,278.0,0,125.0,"6946 S Rockwell St, Chicago, IL 60629",46,3625.0,0,0,1,0
3280,329000,1957.0,1101.0,3.0,2.0,299.0,2,288.0,"4950 N Melvina Ave, Chicago, IL 60630",46,3999.0,0,0,1,0
3281,450000,1919.0,1295.0,2.0,2.0,347.0,0,178.0,"6357 N Paulina St Apt 3N, Chicago, IL 60660",46,1295.0,1,0,0,0
3282,549900,2007.0,1626.0,3.0,2.0,338.0,2,300.0,"2648 W Adams St, Chicago, IL 60612",46,0.25,0,0,1,0
3283,475000,1919.0,1360.0,3.0,2.0,349.0,0,187.0,"6355 N Paulina St Apt 3S, Chicago, IL 60660",46,1360.0,1,0,0,0
3285,209900,1945.0,650.0,1.0,1.0,323.0,0,278.0,"3319 W George St Apt 3, Chicago, IL 60618",46,650.0,1,0,0,0
3286,334997,1954.0,1436.0,4.0,2.0,233.0,2,171.0,"3651 N New England Ave, Chicago, IL 60634",46,3720.0,0,0,1,0
3289,280000,1970.0,1250.0,2.0,2.0,224.0,1,663.0,"5100 N Marine Dr Apt 11M, Chicago, IL 60640",46,1250.0,1,0,0,0
3294,150000,1927.0,1126.0,5.0,2.0,133.0,2,551.1388379204893,"12315 S Emerald Ave, Chicago, IL 60628",46,4625.0,0,0,1,0
3300,269900,1910.0,2632.0,5.0,2.0,103.0,0,551.1388379204893,"1711 W Garfield Blvd, Chicago, IL 60636",46,0.31,0,0,1,0
3302,445000,1952.0,1228.0,3.0,2.0,362.0,2,288.0,"4530 N Mulligan Ave, Chicago, IL 60630",46,5663.0,0,0,1,0
3304,57500,1907.0,1125.0,4.0,1.0,51.0,0,244.0,"11821 S Peoria St, Chicago, IL 60643",46,5227.0,0,0,1,0
3308,344900,2007.0,1275.0,2.0,2.0,271.0,0,175.0,"3148 S Wells St Unit 2, Chicago, IL 60616",46,1275.0,1,0,0,0
3310,112900,1895.0,2700.0,4.0,3.0,42.0,0,551.1388379204893,"19 W 111th Pl, Chicago, IL 60628",46,3101.0,0,0,1,0
3311,475000,2002.0,2400.0,3.0,3.0,198.0,1,276.0,"2657 W Thomas St Apt 1E, Chicago, IL 60622",46,2400.0,1,0,0,0
3313,285000,1958.0,1008.0,3.0,1.0,283.0,2,200.0,"4818 S Lavergne Ave, Chicago, IL 60638",46,3781.0,0,0,1,0
3315,179000,1970.0,640.0,1.0,1.0,280.0,1,457.0,"1560 N Sandburg Ter Unit 707J, Chicago, IL 60610",46,640.0,1,0,0,0
3318,125000,1927.0,1465.0,3.0,2.0,85.0,1,350.0,"7645 S Yates Blvd Unit 1S, Chicago, IL 60649",47,1465.0,1,0,0,0
3319,224900,1917.0,1592.0,2.0,1.0,141.0,1,400.0,"6410 N Glenwood Ave Apt 1S, Chicago, IL 60626",21,1592.0,1,0,0,0
